dates,category,value,year,month,category2,heat
1992-07-06,max_temp,32.4,1992,7,1994년_이전,정상
1992-07-07,max_temp,30.6,1992,7,1994년_이전,정상
1992-07-08,max_temp,31.5,1992,7,1994년_이전,정상
1992-07-09,max_temp,30.3,1992,7,1994년_이전,정상
1992-07-10,max_temp,25.9,1992,7,1994년_이전,정상
1992-07-11,max_temp,22.7,1992,7,1994년_이전,정상
1992-07-12,max_temp,27.4,1992,7,1994년_이전,정상
1992-07-13,max_temp,28.2,1992,7,1994년_이전,정상
1992-07-14,max_temp,28.6,1992,7,1994년_이전,정상
1992-07-15,max_temp,28.1,1992,7,1994년_이전,정상
1992-07-16,max_temp,28.8,1992,7,1994년_이전,정상
1992-07-17,max_temp,24.4,1992,7,1994년_이전,정상
1992-07-18,max_temp,28.9,1992,7,1994년_이전,정상
1992-07-19,max_temp,31.5,1992,7,1994년_이전,정상
1992-07-20,max_temp,28.8,1992,7,1994년_이전,정상
1992-07-21,max_temp,28.1,1992,7,1994년_이전,정상
1992-07-22,max_temp,26.3,1992,7,1994년_이전,정상
1992-07-23,max_temp,30.3,1992,7,1994년_이전,정상
1992-07-24,max_temp,30,1992,7,1994년_이전,정상
1992-07-25,max_temp,29,1992,7,1994년_이전,정상
1992-07-26,max_temp,30.1,1992,7,1994년_이전,정상
1992-07-27,max_temp,26.1,1992,7,1994년_이전,정상
1992-07-28,max_temp,30.3,1992,7,1994년_이전,정상
1992-07-29,max_temp,30.6,1992,7,1994년_이전,정상
1992-07-30,max_temp,26.5,1992,7,1994년_이전,정상
1992-07-31,max_temp,29.4,1992,7,1994년_이전,정상
1992-08-01,max_temp,32.2,1992,8,1994년_이전,정상
1992-08-02,max_temp,31.4,1992,8,1994년_이전,정상
1992-08-03,max_temp,31.1,1992,8,1994년_이전,정상
1992-08-04,max_temp,30.5,1992,8,1994년_이전,정상
1992-08-05,max_temp,30.4,1992,8,1994년_이전,정상
1992-08-06,max_temp,26,1992,8,1994년_이전,정상
1992-08-07,max_temp,22.5,1992,8,1994년_이전,정상
1992-08-08,max_temp,30,1992,8,1994년_이전,정상
1992-08-09,max_temp,30.2,1992,8,1994년_이전,정상
1992-08-10,max_temp,29.6,1992,8,1994년_이전,정상
1992-08-11,max_temp,29.4,1992,8,1994년_이전,정상
1992-08-12,max_temp,26.9,1992,8,1994년_이전,정상
1992-08-13,max_temp,30,1992,8,1994년_이전,정상
1992-08-14,max_temp,25.4,1992,8,1994년_이전,정상
1992-08-15,max_temp,24,1992,8,1994년_이전,정상
1992-08-16,max_temp,27.2,1992,8,1994년_이전,정상
1992-08-17,max_temp,24,1992,8,1994년_이전,정상
1992-08-18,max_temp,30.4,1992,8,1994년_이전,정상
1992-08-19,max_temp,30.4,1992,8,1994년_이전,정상
1992-08-20,max_temp,31.2,1992,8,1994년_이전,정상
1992-08-21,max_temp,30,1992,8,1994년_이전,정상
1992-08-22,max_temp,30.4,1992,8,1994년_이전,정상
1992-08-23,max_temp,28.3,1992,8,1994년_이전,정상
1992-08-24,max_temp,27.7,1992,8,1994년_이전,정상
1992-08-25,max_temp,30.1,1992,8,1994년_이전,정상
1992-08-26,max_temp,30.3,1992,8,1994년_이전,정상
1992-08-27,max_temp,23.2,1992,8,1994년_이전,정상
1992-08-28,max_temp,25.6,1992,8,1994년_이전,정상
1992-08-29,max_temp,32.8,1992,8,1994년_이전,정상
1992-08-30,max_temp,32.7,1992,8,1994년_이전,정상
1992-08-31,max_temp,30.9,1992,8,1994년_이전,정상
1993-07-01,max_temp,27.3,1993,7,1994년_이전,정상
1993-07-02,max_temp,30.1,1993,7,1994년_이전,정상
1993-07-03,max_temp,29.1,1993,7,1994년_이전,정상
1993-07-04,max_temp,30.8,1993,7,1994년_이전,정상
1993-07-05,max_temp,31.1,1993,7,1994년_이전,정상
1993-07-06,max_temp,29.6,1993,7,1994년_이전,정상
1993-07-07,max_temp,31.1,1993,7,1994년_이전,정상
1993-07-08,max_temp,25,1993,7,1994년_이전,정상
1993-07-09,max_temp,27,1993,7,1994년_이전,정상
1993-07-10,max_temp,29.5,1993,7,1994년_이전,정상
1993-07-11,max_temp,25,1993,7,1994년_이전,정상
1993-07-12,max_temp,24.9,1993,7,1994년_이전,정상
1993-07-13,max_temp,23.9,1993,7,1994년_이전,정상
1993-07-14,max_temp,30.1,1993,7,1994년_이전,정상
1993-07-15,max_temp,29.9,1993,7,1994년_이전,정상
1993-07-16,max_temp,26.6,1993,7,1994년_이전,정상
1993-07-17,max_temp,20.6,1993,7,1994년_이전,정상
1993-07-18,max_temp,27.6,1993,7,1994년_이전,정상
1993-07-19,max_temp,27.8,1993,7,1994년_이전,정상
1993-07-20,max_temp,27.7,1993,7,1994년_이전,정상
1993-07-21,max_temp,28.3,1993,7,1994년_이전,정상
1993-07-22,max_temp,28.6,1993,7,1994년_이전,정상
1993-07-23,max_temp,28,1993,7,1994년_이전,정상
1993-07-24,max_temp,24.7,1993,7,1994년_이전,정상
1993-07-25,max_temp,25.2,1993,7,1994년_이전,정상
1993-07-26,max_temp,25.6,1993,7,1994년_이전,정상
1993-07-27,max_temp,27.9,1993,7,1994년_이전,정상
1993-07-28,max_temp,30.2,1993,7,1994년_이전,정상
1993-07-29,max_temp,25.3,1993,7,1994년_이전,정상
1993-07-30,max_temp,27.2,1993,7,1994년_이전,정상
1993-07-31,max_temp,29.5,1993,7,1994년_이전,정상
1993-08-01,max_temp,29.7,1993,8,1994년_이전,정상
1993-08-02,max_temp,25.1,1993,8,1994년_이전,정상
1993-08-03,max_temp,26.7,1993,8,1994년_이전,정상
1993-08-04,max_temp,28.4,1993,8,1994년_이전,정상
1993-08-05,max_temp,27.8,1993,8,1994년_이전,정상
1993-08-06,max_temp,28,1993,8,1994년_이전,정상
1993-08-07,max_temp,27.4,1993,8,1994년_이전,정상
1993-08-08,max_temp,24.8,1993,8,1994년_이전,정상
1993-08-09,max_temp,30.5,1993,8,1994년_이전,정상
1993-08-10,max_temp,26.4,1993,8,1994년_이전,정상
1993-08-11,max_temp,30.3,1993,8,1994년_이전,정상
1993-08-12,max_temp,30.6,1993,8,1994년_이전,정상
1993-08-13,max_temp,24,1993,8,1994년_이전,정상
1993-08-14,max_temp,29,1993,8,1994년_이전,정상
1993-08-15,max_temp,25.5,1993,8,1994년_이전,정상
1993-08-16,max_temp,22.3,1993,8,1994년_이전,정상
1993-08-17,max_temp,27,1993,8,1994년_이전,정상
1993-08-18,max_temp,27.3,1993,8,1994년_이전,정상
1993-08-19,max_temp,29,1993,8,1994년_이전,정상
1993-08-20,max_temp,26.3,1993,8,1994년_이전,정상
1993-08-21,max_temp,21.6,1993,8,1994년_이전,정상
1993-08-22,max_temp,28.1,1993,8,1994년_이전,정상
1993-08-23,max_temp,29.6,1993,8,1994년_이전,정상
1993-08-24,max_temp,25,1993,8,1994년_이전,정상
1993-08-25,max_temp,28.1,1993,8,1994년_이전,정상
1993-08-26,max_temp,29.6,1993,8,1994년_이전,정상
1993-08-27,max_temp,29,1993,8,1994년_이전,정상
1993-08-28,max_temp,28.5,1993,8,1994년_이전,정상
1993-08-29,max_temp,28.2,1993,8,1994년_이전,정상
1993-08-30,max_temp,29.5,1993,8,1994년_이전,정상
1993-08-31,max_temp,28.7,1993,8,1994년_이전,정상
1994-07-01,max_temp,23.6,1994,7,1994년_이후,정상
1994-07-02,max_temp,29.8,1994,7,1994년_이후,정상
1994-07-03,max_temp,28.4,1994,7,1994년_이후,정상
1994-07-04,max_temp,28.1,1994,7,1994년_이후,정상
1994-07-05,max_temp,26.2,1994,7,1994년_이후,정상
1994-07-06,max_temp,29,1994,7,1994년_이후,정상
1994-07-07,max_temp,25.6,1994,7,1994년_이후,정상
1994-07-08,max_temp,31.6,1994,7,1994년_이후,정상
1994-07-09,max_temp,32.4,1994,7,1994년_이후,정상
1994-07-10,max_temp,27,1994,7,1994년_이후,정상
1994-07-11,max_temp,31.7,1994,7,1994년_이후,정상
1994-07-12,max_temp,34.6,1994,7,1994년_이후,폭염
1994-07-13,max_temp,34.6,1994,7,1994년_이후,폭염
1994-07-14,max_temp,30.1,1994,7,1994년_이후,정상
1994-07-15,max_temp,32.7,1994,7,1994년_이후,정상
1994-07-16,max_temp,33.3,1994,7,1994년_이후,폭염
1994-07-17,max_temp,33.4,1994,7,1994년_이후,폭염
1994-07-18,max_temp,36,1994,7,1994년_이후,폭염
1994-07-19,max_temp,34.2,1994,7,1994년_이후,폭염
1994-07-20,max_temp,34.3,1994,7,1994년_이후,폭염
1994-07-21,max_temp,35.5,1994,7,1994년_이후,폭염
1994-07-22,max_temp,35.5,1994,7,1994년_이후,폭염
1994-07-23,max_temp,38.2,1994,7,1994년_이후,폭염
1994-07-24,max_temp,38.4,1994,7,1994년_이후,폭염
1994-07-25,max_temp,36.8,1994,7,1994년_이후,폭염
1994-07-26,max_temp,37.1,1994,7,1994년_이후,폭염
1994-07-27,max_temp,36,1994,7,1994년_이후,폭염
1994-07-28,max_temp,35.9,1994,7,1994년_이후,폭염
1994-07-29,max_temp,35.6,1994,7,1994년_이후,폭염
1994-07-30,max_temp,32.5,1994,7,1994년_이후,정상
1994-07-31,max_temp,33.7,1994,7,1994년_이후,폭염
1994-08-01,max_temp,29.3,1994,8,1994년_이후,정상
1994-08-02,max_temp,33.9,1994,8,1994년_이후,폭염
1994-08-03,max_temp,32.5,1994,8,1994년_이후,정상
1994-08-04,max_temp,32.4,1994,8,1994년_이후,정상
1994-08-05,max_temp,35.6,1994,8,1994년_이후,폭염
1994-08-06,max_temp,35.9,1994,8,1994년_이후,폭염
1994-08-07,max_temp,33.6,1994,8,1994년_이후,폭염
1994-08-08,max_temp,33.8,1994,8,1994년_이후,폭염
1994-08-09,max_temp,37,1994,8,1994년_이후,폭염
1994-08-10,max_temp,29.3,1994,8,1994년_이후,정상
1994-08-11,max_temp,32.6,1994,8,1994년_이후,정상
1994-08-12,max_temp,35.5,1994,8,1994년_이후,폭염
1994-08-13,max_temp,36.2,1994,8,1994년_이후,폭염
1994-08-14,max_temp,34.8,1994,8,1994년_이후,폭염
1994-08-15,max_temp,33.5,1994,8,1994년_이후,폭염
1994-08-16,max_temp,32.6,1994,8,1994년_이후,정상
1994-08-17,max_temp,29.9,1994,8,1994년_이후,정상
1994-08-18,max_temp,29.1,1994,8,1994년_이후,정상
1994-08-19,max_temp,32.7,1994,8,1994년_이후,정상
1994-08-20,max_temp,32.4,1994,8,1994년_이후,정상
1994-08-21,max_temp,31.6,1994,8,1994년_이후,정상
1994-08-22,max_temp,31.7,1994,8,1994년_이후,정상
1994-08-23,max_temp,31.6,1994,8,1994년_이후,정상
1994-08-24,max_temp,31.5,1994,8,1994년_이후,정상
1994-08-25,max_temp,26,1994,8,1994년_이후,정상
1994-08-26,max_temp,31.4,1994,8,1994년_이후,정상
1994-08-27,max_temp,30.1,1994,8,1994년_이후,정상
1994-08-28,max_temp,25.9,1994,8,1994년_이후,정상
1994-08-29,max_temp,26.4,1994,8,1994년_이후,정상
1994-08-30,max_temp,28.2,1994,8,1994년_이후,정상
1994-08-31,max_temp,30.6,1994,8,1994년_이후,정상
1995-07-01,max_temp,26.3,1995,7,1994년_이후,정상
1995-07-02,max_temp,24.9,1995,7,1994년_이후,정상
1995-07-03,max_temp,27.4,1995,7,1994년_이후,정상
1995-07-04,max_temp,27.1,1995,7,1994년_이후,정상
1995-07-05,max_temp,28.3,1995,7,1994년_이후,정상
1995-07-06,max_temp,27.3,1995,7,1994년_이후,정상
1995-07-07,max_temp,31.2,1995,7,1994년_이후,정상
1995-07-08,max_temp,24.4,1995,7,1994년_이후,정상
1995-07-09,max_temp,24.5,1995,7,1994년_이후,정상
1995-07-10,max_temp,23.7,1995,7,1994년_이후,정상
1995-07-11,max_temp,26.1,1995,7,1994년_이후,정상
1995-07-12,max_temp,27,1995,7,1994년_이후,정상
1995-07-13,max_temp,25.8,1995,7,1994년_이후,정상
1995-07-14,max_temp,26,1995,7,1994년_이후,정상
1995-07-15,max_temp,27.1,1995,7,1994년_이후,정상
1995-07-16,max_temp,26.4,1995,7,1994년_이후,정상
1995-07-17,max_temp,28.8,1995,7,1994년_이후,정상
1995-07-18,max_temp,27.3,1995,7,1994년_이후,정상
1995-07-19,max_temp,22.6,1995,7,1994년_이후,정상
1995-07-20,max_temp,21.4,1995,7,1994년_이후,정상
1995-07-21,max_temp,27.2,1995,7,1994년_이후,정상
1995-07-22,max_temp,30.8,1995,7,1994년_이후,정상
1995-07-23,max_temp,33.6,1995,7,1994년_이후,폭염
1995-07-24,max_temp,29.4,1995,7,1994년_이후,정상
1995-07-25,max_temp,30.4,1995,7,1994년_이후,정상
1995-07-26,max_temp,32.1,1995,7,1994년_이후,정상
1995-07-27,max_temp,30.6,1995,7,1994년_이후,정상
1995-07-28,max_temp,32.1,1995,7,1994년_이후,정상
1995-07-29,max_temp,30.3,1995,7,1994년_이후,정상
1995-07-30,max_temp,31.3,1995,7,1994년_이후,정상
1995-07-31,max_temp,30.9,1995,7,1994년_이후,정상
1995-08-01,max_temp,30.7,1995,8,1994년_이후,정상
1995-08-02,max_temp,29.1,1995,8,1994년_이후,정상
1995-08-03,max_temp,30.5,1995,8,1994년_이후,정상
1995-08-04,max_temp,31,1995,8,1994년_이후,정상
1995-08-05,max_temp,28.4,1995,8,1994년_이후,정상
1995-08-06,max_temp,32.2,1995,8,1994년_이후,정상
1995-08-07,max_temp,29.2,1995,8,1994년_이후,정상
1995-08-08,max_temp,27.6,1995,8,1994년_이후,정상
1995-08-09,max_temp,28.4,1995,8,1994년_이후,정상
1995-08-10,max_temp,30.2,1995,8,1994년_이후,정상
1995-08-11,max_temp,30.6,1995,8,1994년_이후,정상
1995-08-12,max_temp,30.7,1995,8,1994년_이후,정상
1995-08-13,max_temp,30.4,1995,8,1994년_이후,정상
1995-08-14,max_temp,33.5,1995,8,1994년_이후,폭염
1995-08-15,max_temp,33.7,1995,8,1994년_이후,폭염
1995-08-16,max_temp,32.3,1995,8,1994년_이후,정상
1995-08-17,max_temp,31.8,1995,8,1994년_이후,정상
1995-08-18,max_temp,31.5,1995,8,1994년_이후,정상
1995-08-19,max_temp,27.4,1995,8,1994년_이후,정상
1995-08-20,max_temp,28.1,1995,8,1994년_이후,정상
1995-08-21,max_temp,29.9,1995,8,1994년_이후,정상
1995-08-22,max_temp,29.8,1995,8,1994년_이후,정상
1995-08-23,max_temp,25.6,1995,8,1994년_이후,정상
1995-08-24,max_temp,25.5,1995,8,1994년_이후,정상
1995-08-25,max_temp,23.8,1995,8,1994년_이후,정상
1995-08-26,max_temp,22.9,1995,8,1994년_이후,정상
1995-08-27,max_temp,28.6,1995,8,1994년_이후,정상
1995-08-28,max_temp,29,1995,8,1994년_이후,정상
1995-08-29,max_temp,29,1995,8,1994년_이후,정상
1995-08-30,max_temp,25.1,1995,8,1994년_이후,정상
1995-08-31,max_temp,30.1,1995,8,1994년_이후,정상
1996-07-01,max_temp,28.3,1996,7,1994년_이후,정상
1996-07-02,max_temp,25.2,1996,7,1994년_이후,정상
1996-07-03,max_temp,29.2,1996,7,1994년_이후,정상
1996-07-04,max_temp,24.3,1996,7,1994년_이후,정상
1996-07-05,max_temp,29.3,1996,7,1994년_이후,정상
1996-07-06,max_temp,24.4,1996,7,1994년_이후,정상
1996-07-07,max_temp,28.1,1996,7,1994년_이후,정상
1996-07-08,max_temp,28,1996,7,1994년_이후,정상
1996-07-09,max_temp,29.2,1996,7,1994년_이후,정상
1996-07-10,max_temp,28.9,1996,7,1994년_이후,정상
1996-07-11,max_temp,28.4,1996,7,1994년_이후,정상
1996-07-12,max_temp,29.5,1996,7,1994년_이후,정상
1996-07-13,max_temp,26.6,1996,7,1994년_이후,정상
1996-07-14,max_temp,26,1996,7,1994년_이후,정상
1996-07-15,max_temp,25.9,1996,7,1994년_이후,정상
1996-07-16,max_temp,25,1996,7,1994년_이후,정상
1996-07-17,max_temp,27.3,1996,7,1994년_이후,정상
1996-07-18,max_temp,33.5,1996,7,1994년_이후,폭염
1996-07-19,max_temp,31.5,1996,7,1994년_이후,정상
1996-07-20,max_temp,25.6,1996,7,1994년_이후,정상
1996-07-21,max_temp,27.8,1996,7,1994년_이후,정상
1996-07-22,max_temp,26,1996,7,1994년_이후,정상
1996-07-23,max_temp,30.4,1996,7,1994년_이후,정상
1996-07-24,max_temp,29.1,1996,7,1994년_이후,정상
1996-07-25,max_temp,30.4,1996,7,1994년_이후,정상
1996-07-26,max_temp,27,1996,7,1994년_이후,정상
1996-07-27,max_temp,26.3,1996,7,1994년_이후,정상
1996-07-28,max_temp,29,1996,7,1994년_이후,정상
1996-07-29,max_temp,31.5,1996,7,1994년_이후,정상
1996-07-30,max_temp,31.5,1996,7,1994년_이후,정상
1996-07-31,max_temp,34.6,1996,7,1994년_이후,폭염
1996-08-01,max_temp,35.4,1996,8,1994년_이후,폭염
1996-08-02,max_temp,33.6,1996,8,1994년_이후,폭염
1996-08-03,max_temp,33.9,1996,8,1994년_이후,폭염
1996-08-04,max_temp,31.2,1996,8,1994년_이후,정상
1996-08-05,max_temp,32.6,1996,8,1994년_이후,정상
1996-08-06,max_temp,32,1996,8,1994년_이후,정상
1996-08-07,max_temp,30.3,1996,8,1994년_이후,정상
1996-08-08,max_temp,30.8,1996,8,1994년_이후,정상
1996-08-09,max_temp,33.1,1996,8,1994년_이후,폭염
1996-08-10,max_temp,30.8,1996,8,1994년_이후,정상
1996-08-11,max_temp,32.8,1996,8,1994년_이후,정상
1996-08-12,max_temp,31.6,1996,8,1994년_이후,정상
1996-08-13,max_temp,31.2,1996,8,1994년_이후,정상
1996-08-14,max_temp,33,1996,8,1994년_이후,폭염
1996-08-15,max_temp,29.5,1996,8,1994년_이후,정상
1996-08-16,max_temp,29.9,1996,8,1994년_이후,정상
1996-08-17,max_temp,31.3,1996,8,1994년_이후,정상
1996-08-18,max_temp,32.5,1996,8,1994년_이후,정상
1996-08-19,max_temp,32.9,1996,8,1994년_이후,정상
1996-08-20,max_temp,32.3,1996,8,1994년_이후,정상
1996-08-21,max_temp,32.8,1996,8,1994년_이후,정상
1996-08-22,max_temp,29.8,1996,8,1994년_이후,정상
1996-08-23,max_temp,26.6,1996,8,1994년_이후,정상
1996-08-24,max_temp,28.9,1996,8,1994년_이후,정상
1996-08-25,max_temp,22.4,1996,8,1994년_이후,정상
1996-08-26,max_temp,20,1996,8,1994년_이후,정상
1996-08-27,max_temp,20.9,1996,8,1994년_이후,정상
1996-08-28,max_temp,23,1996,8,1994년_이후,정상
1996-08-29,max_temp,27.4,1996,8,1994년_이후,정상
1996-08-30,max_temp,23.8,1996,8,1994년_이후,정상
1996-08-31,max_temp,28.1,1996,8,1994년_이후,정상
1997-07-01,max_temp,23.4,1997,7,1994년_이후,정상
1997-07-02,max_temp,28.9,1997,7,1994년_이후,정상
1997-07-03,max_temp,26.5,1997,7,1994년_이후,정상
1997-07-04,max_temp,25.2,1997,7,1994년_이후,정상
1997-07-05,max_temp,23.9,1997,7,1994년_이후,정상
1997-07-06,max_temp,23.4,1997,7,1994년_이후,정상
1997-07-07,max_temp,27.2,1997,7,1994년_이후,정상
1997-07-08,max_temp,29.3,1997,7,1994년_이후,정상
1997-07-09,max_temp,29.5,1997,7,1994년_이후,정상
1997-07-10,max_temp,31.9,1997,7,1994년_이후,정상
1997-07-11,max_temp,32.3,1997,7,1994년_이후,정상
1997-07-12,max_temp,25.2,1997,7,1994년_이후,정상
1997-07-13,max_temp,30.6,1997,7,1994년_이후,정상
1997-07-14,max_temp,30,1997,7,1994년_이후,정상
1997-07-15,max_temp,24.4,1997,7,1994년_이후,정상
1997-07-16,max_temp,28.7,1997,7,1994년_이후,정상
1997-07-17,max_temp,30.6,1997,7,1994년_이후,정상
1997-07-18,max_temp,30.5,1997,7,1994년_이후,정상
1997-07-19,max_temp,32,1997,7,1994년_이후,정상
1997-07-20,max_temp,31.5,1997,7,1994년_이후,정상
1997-07-21,max_temp,31.3,1997,7,1994년_이후,정상
1997-07-22,max_temp,33.7,1997,7,1994년_이후,폭염
1997-07-23,max_temp,34.4,1997,7,1994년_이후,폭염
1997-07-24,max_temp,33,1997,7,1994년_이후,폭염
1997-07-25,max_temp,32.8,1997,7,1994년_이후,정상
1997-07-26,max_temp,36.1,1997,7,1994년_이후,폭염
1997-07-27,max_temp,33.9,1997,7,1994년_이후,폭염
1997-07-28,max_temp,34.1,1997,7,1994년_이후,폭염
1997-07-29,max_temp,33.6,1997,7,1994년_이후,폭염
1997-07-30,max_temp,32.1,1997,7,1994년_이후,정상
1997-07-31,max_temp,32,1997,7,1994년_이후,정상
1997-08-01,max_temp,33.7,1997,8,1994년_이후,폭염
1997-08-02,max_temp,31.8,1997,8,1994년_이후,정상
1997-08-03,max_temp,28.4,1997,8,1994년_이후,정상
1997-08-04,max_temp,23.8,1997,8,1994년_이후,정상
1997-08-05,max_temp,31,1997,8,1994년_이후,정상
1997-08-06,max_temp,32.6,1997,8,1994년_이후,정상
1997-08-07,max_temp,32.6,1997,8,1994년_이후,정상
1997-08-08,max_temp,34.1,1997,8,1994년_이후,폭염
1997-08-09,max_temp,33,1997,8,1994년_이후,폭염
1997-08-10,max_temp,31.7,1997,8,1994년_이후,정상
1997-08-11,max_temp,31.3,1997,8,1994년_이후,정상
1997-08-12,max_temp,32.4,1997,8,1994년_이후,정상
1997-08-13,max_temp,33.2,1997,8,1994년_이후,폭염
1997-08-14,max_temp,32.3,1997,8,1994년_이후,정상
1997-08-15,max_temp,32.7,1997,8,1994년_이후,정상
1997-08-16,max_temp,32.1,1997,8,1994년_이후,정상
1997-08-17,max_temp,32.4,1997,8,1994년_이후,정상
1997-08-18,max_temp,33.8,1997,8,1994년_이후,폭염
1997-08-19,max_temp,29.1,1997,8,1994년_이후,정상
1997-08-20,max_temp,33.1,1997,8,1994년_이후,폭염
1997-08-21,max_temp,29.6,1997,8,1994년_이후,정상
1997-08-22,max_temp,29.4,1997,8,1994년_이후,정상
1997-08-23,max_temp,30.6,1997,8,1994년_이후,정상
1997-08-24,max_temp,32,1997,8,1994년_이후,정상
1997-08-25,max_temp,30.8,1997,8,1994년_이후,정상
1997-08-26,max_temp,29.7,1997,8,1994년_이후,정상
1997-08-27,max_temp,31.2,1997,8,1994년_이후,정상
1997-08-28,max_temp,30,1997,8,1994년_이후,정상
1997-08-29,max_temp,31.2,1997,8,1994년_이후,정상
1997-08-30,max_temp,30.7,1997,8,1994년_이후,정상
1997-08-31,max_temp,30.1,1997,8,1994년_이후,정상
1998-07-01,max_temp,23.4,1998,7,1994년_이후,정상
1998-07-02,max_temp,22.8,1998,7,1994년_이후,정상
1998-07-03,max_temp,26.6,1998,7,1994년_이후,정상
1998-07-04,max_temp,29.8,1998,7,1994년_이후,정상
1998-07-05,max_temp,30.6,1998,7,1994년_이후,정상
1998-07-06,max_temp,29.8,1998,7,1994년_이후,정상
1998-07-07,max_temp,29.4,1998,7,1994년_이후,정상
1998-07-08,max_temp,26,1998,7,1994년_이후,정상
1998-07-09,max_temp,24.7,1998,7,1994년_이후,정상
1998-07-10,max_temp,24.6,1998,7,1994년_이후,정상
1998-07-11,max_temp,28.1,1998,7,1994년_이후,정상
1998-07-12,max_temp,30.2,1998,7,1994년_이후,정상
1998-07-13,max_temp,29.4,1998,7,1994년_이후,정상
1998-07-14,max_temp,29.8,1998,7,1994년_이후,정상
1998-07-15,max_temp,26.4,1998,7,1994년_이후,정상
1998-07-16,max_temp,26.5,1998,7,1994년_이후,정상
1998-07-17,max_temp,30.7,1998,7,1994년_이후,정상
1998-07-18,max_temp,29,1998,7,1994년_이후,정상
